Date,Name,Active,Length,Data,Tango,India,Victor,Oscar
2018-11-15,Robert,FALSE,60,[object Object],10.098058014418228,0.675325641350258,6.25,12787
2020-06-17,Robert,FALSE,15,[object Object],4.354578722173881,0.4790859460887824,3.13,67155
2018-11-17,Ink,TRUE,60,[object Object],10.556607761496704,0.7482085637389593,16.70,96399
2018-11-18,Orange,TRUE,60,[object Object],11.476327216115791,0.9369243700949419,2.99,28509
2018-11-19,Ink,TRUE,15,[object Object],9.540773886837233,0.6900951534212616,14.37,97588
2020-06-21,Orange,TRUE,15,[object Object],5.5752406609412475,0.24457132814047533,10.25,34821
2020-06-22,Ink,TRUE,30,[object Object],3.6347648017600287,0.7218447656381839,11.45,14985
2020-06-23,Robert,TRUE,15,[object Object],18.648312591434795,0.4668922448688331,8.09,65674
2020-06-24,Volt,TRUE,15,[object Object],15.720290278723317,0.4784665467502902,19.50,96494
2018-11-24,Volt,TRUE,60,[object Object],1.4664146721580096,0.7222775360158451,0.54,14463
2020-06-26,Ink,TRUE,15,[object Object],8.745178252726351,0.3806140435493268,2.52,72734
2018-11-26,Robert,TRUE,60,[object Object],19.665278907955734,0.9367530288416401,14.81,70076
2018-11-27,Ink,FALSE,30,[object Object],16.61659728782942,0.8709909842144405,7.33,52934
2018-11-28,Ink,TRUE,15,[object Object],9.835460489507671,0.9297754884229383,8.86,79090
2020-06-30,Volt,FALSE,15,[object Object],4.545645834547902,0.18344867818932453,14.48,87110
2018-11-30,Orange,TRUE,30,[object Object],0.8659710045133862,0.9791704703330717,13.58,96188
2018-12-01,Robert,FALSE,15,[object Object],11.957215562641066,0.2164391939386867,4.92,75310
2018-12-02,Volt,FALSE,30,[object Object],7.9204712526127885,0.06459960288464828,5.85,94337
2018-12-03,Volt,FALSE,30,[object Object],11.080802729800162,0.19886775160243486,18.90,44334
2020-08-04,Volt,TRUE,30,[object Object],14.403043612414596,0.9705065005626006,19.86,58921
2020-08-05,Ink,TRUE,30,[object Object],14.782599550512089,0.11288649880985213,8.82,29594
2020-08-06,Orange,FALSE,60,[object Object],5.197959189822625,0.44763185175677145,11.48,59188
2018-12-07,Robert,TRUE,15,[object Object],11.125024456930497,0.26326345845644883,9.50,19915
2018-12-08,Robert,TRUE,60,[object Object],4.850490967127232,0.7974173769282775,14.03,76849
2018-12-09,Ink,FALSE,60,[object Object],9.993447076963475,0.8815939345786423,0.34,38992
2020-08-10,Ink,TRUE,30,[object Object],9.102213638168323,0.79440062900597,9.94,15543
2018-12-11,Ink,FALSE,15,[object Object],12.119972901892314,0.5555934784321412,11.93,68647
2018-12-12,Robert,FALSE,30,[object Object],11.65686859637129,0.25023908311115295,2.15,90914
2018-12-13,Volt,FALSE,30,[object Object],1.0095160918902968,0.1534815574661097,11.22,16322
2020-08-14,Orange,FALSE,15,[object Object],19.601851732960046,0.9982330962195498,7.91,62317
2018-12-15,Ink,FALSE,60,[object Object],12.41217378949849,0.5010959297345834,15.78,76089
2020-08-16,Volt,FALSE,15,[object Object],16.50998319376797,0.10599792897367566,9.30,18035
2018-12-17,Robert,FALSE,60,[object Object],18.22223734437732,0.2716199101447039,19.55,92071
2018-12-18,Orange,TRUE,30,[object Object],9.950754055704207,0.7244497041325872,2.75,49315
2020-08-19,Robert,FALSE,15,[object Object],5.7830069260979045,0.43446299341883643,4.81,46018
2018-12-20,Orange,FALSE,15,[object Object],14.10511793279985,0.128201820714972,3.86,92995
2020-08-21,Orange,FALSE,60,[object Object],19.70542151564534,0.5581470635972823,4.89,27716
2018-12-22,Ink,TRUE,60,[object Object],18.018401257955556,0.27089219724367863,1.99,67456
2020-08-23,Ink,FALSE,15,[object Object],15.742814157830956,0.9930951642458428,19.12,16701
2020-08-24,Ink,FALSE,15,[object Object],7.225909725834647,0.8335878785258304,14.40,19367
2020-08-25,Orange,FALSE,30,[object Object],12.862037372193292,0.3417976295848397,17.13,94362
2020-08-26,Robert,FALSE,15,[object Object],19.035244868551004,0.19488993980967795,11.38,9972
2020-08-27,Volt,FALSE,15,[object Object],16.613612432639705,0.16168315394420785,15.67,68559
2018-12-28,Orange,FALSE,60,[object Object],17.34469249718215,0.8847137819330582,4.45,12211
2020-08-29,Volt,FALSE,30,[object Object],11.582292277617864,0.6192130308254906,10.25,5072
2020-08-30,Robert,TRUE,30,[object Object],17.14929000005381,0.5995696950925107,18.87,97233
2018-12-31,Volt,TRUE,60,[object Object],14.741763058447578,0.3645738116691608,13.16,48333
2019-01-01,Ink,FALSE,30,[object Object],19.652805186239863,0.26609945282423886,19.31,30372
2020-10-03,Ink,TRUE,30,[object Object],4.42667743099697,0.0664339521671633,6.89,71397
2019-01-03,Ink,FALSE,15,[object Object],16.211827796155628,0.09598055141897888,13.57,98928
2020-10-05,Volt,FALSE,30,[object Object],2.3555770724004033,0.1848829846885931,1.83,78062
2019-01-05,Robert,FALSE,30,[object Object],17.87386385395839,0.326260669950039,9.22,37593
2019-01-06,Volt,FALSE,15,[object Object],3.9398384029088884,0.7395753123315443,19.49,51053
2019-01-07,Ink,TRUE,30,[object Object],9.806183933408711,0.810705023428006,3.49,37024
2019-01-08,Robert,TRUE,30,[object Object],13.07242207495888,0.5266146420464308,1.49,79013
2020-10-10,Robert,FALSE,15,[object Object],10.828925685853076,0.28389898938032343,15.64,46297
2019-01-10,Orange,FALSE,30,[object Object],15.133611240706761,0.22105828541471184,14.46,40270
2019-01-11,Orange,TRUE,15,[object Object],11.031948813134512,0.77984221059538,12.58,94071
2019-01-12,Ink,TRUE,60,[object Object],0.7920640194345774,0.8053438701091311,0.72,12359
2019-01-13,Volt,FALSE,60,[object Object],4.4879573413471485,0.661158049769909,0.02,11494
2020-10-15,Volt,TRUE,15,[object Object],17.40640062351485,0.9731035796446925,12.51,74149
2019-01-15,Orange,TRUE,30,[object Object],18.62115606702265,0.024702585224444906,9.39,13269
2019-01-16,Robert,FALSE,60,[object Object],17.571727990206632,0.7068926629112395,9.43,8347
2020-10-18,Orange,TRUE,15,[object Object],9.617151138713172,0.18099391326143932,9.47,48563
2020-10-19,Orange,FALSE,15,[object Object],15.186988823143167,0.5476299246627259,8.23,40118
2019-01-19,Ink,FALSE,60,[object Object],14.510674259029152,0.1255683015137612,14.66,34637
2020-10-21,Volt,TRUE,30,[object Object],9.49434035821147,0.565646967259444,10.54,9154
2019-01-21,Orange,FALSE,15,[object Object],16.67199557491752,0.6317624124041545,7.05,23750
2020-10-23,Volt,TRUE,60,[object Object],18.935351104578615,0.44743942224995714,3.79,56228
2019-01-23,Volt,FALSE,60,[object Object],6.556476587213447,0.5005643365604047,12.22,43409
2020-10-25,Orange,TRUE,15,[object Object],15.262412574789174,0.4794272298280249,18.40,80293
2020-10-26,Orange,FALSE,15,[object Object],12.194469333872537,0.6060509632606623,6.69,10124
2019-01-26,Volt,TRUE,30,[object Object],5.226678083507608,0.3074256681976999,8.68,65877
2020-10-28,Volt,FALSE,60,[object Object],3.4323044901399857,0.5765960379398603,15.49,74523
2020-10-29,Robert,TRUE,15,[object Object],8.835837593560395,0.34665966532550185,15.41,26235
2020-10-30,Ink,TRUE,15,[object Object],6.444746655542084,0.15061703487451394,11.02,91434
2020-10-31,Orange,TRUE,30,[object Object],1.113262097332628,0.2188749783177344,18.08,30842
2020-11-01,Ink,FALSE,60,[object Object],12.042777075722721,0.2327910208450592,10.28,40023
2020-11-02,Volt,TRUE,30,[object Object],0.590218592937064,0.7849983328456416,0.59,99223
2019-02-02,Robert,FALSE,30,[object Object],11.848036642512906,0.4717047505450165,17.85,93102
2020-12-05,Orange,TRUE,60,[object Object],3.7243039257612454,0.8426643494899706,4.11,61310
2020-12-06,Robert,FALSE,60,[object Object],3.541666706776243,0.9765038067370646,3.12,26740
2020-12-07,Robert,TRUE,15,[object Object],1.6033879584421928,0.3736058740706454,9.37,37277
2019-02-06,Volt,TRUE,60,[object Object],5.9385299818519455,0.7875789980934054,9.75,86231
2019-02-07,Robert,FALSE,15,[object Object],4.413713609620156,0.8807208350749378,19.58,69443
2020-12-10,Volt,FALSE,60,[object Object],9.92890907770407,0.32286769230887824,15.95,42808
2019-02-09,Orange,FALSE,30,[object Object],6.04343945853699,0.03423143006479812,4.08,10966
2019-02-10,Ink,FALSE,15,[object Object],2.6907108904778587,0.18365011765039552,0.43,75523
2020-12-13,Volt,FALSE,30,[object Object],16.876862063104866,0.8716317034159153,0.80,11035
2019-02-12,Ink,TRUE,15,[object Object],18.012095466298753,0.02536600221814389,10.04,13127
2020-12-15,Volt,TRUE,30,[object Object],15.425548593759913,0.770746176652584,13.11,32971
2019-02-14,Ink,TRUE,30,[object Object],15.710244593012494,0.15890715087771556,12.81,43284
2019-02-15,Robert,TRUE,30,[object Object],17.51602296019268,0.0014212915827207517,13.62,55348
2019-02-16,Volt,TRUE,60,[object Object],9.774342964037817,0.8786600294866607,1.83,19049
2019-02-17,Robert,FALSE,30,[object Object],5.830742807084759,0.08266323735647396,10.73,72900
2019-02-18,Orange,TRUE,60,[object Object],14.746759443589763,0.14184030951783888,0.81,72528
2019-02-19,Orange,TRUE,60,[object Object],11.140690199762178,0.39679051944996724,7.75,35935
2019-02-20,Volt,FALSE,30,[object Object],2.9719558775279653,0.592253664976077,12.43,18288
2019-02-21,Robert,FALSE,15,[object Object],16.64119607813841,0.7218946697887156,15.53,20597
2020-12-24,Orange,TRUE,60,[object Object],18.69663757069575,0.969905482223349,4.46,25003
2020-12-25,Ink,FALSE,15,[object Object],18.31776123356754,0.07606065292045128,13.10,20374
2019-02-24,Orange,FALSE,15,[object Object],12.894767437589687,0.5255283981468502,12.65,74911
2019-02-25,Ink,FALSE,30,[object Object],1.2927127872380861,0.35224783872828036,11.39,47103
2020-12-28,Robert,TRUE,30,[object Object],1.1060885904394269,0.811760591642855,11.72,16976
2020-12-29,Ink,FALSE,30,[object Object],13.778116950176539,0.8741261826038378,17.24,94512
2019-02-28,Volt,TRUE,15,[object Object],10.014430659940935,0.35086892042323203,6.28,81675
2019-03-01,Ink,TRUE,60,[object Object],7.506277733304709,0.6728804727094793,17.69,13153
2021-01-29,Orange,TRUE,60,[object Object],1.5375280387940782,0.9869841959893244,17.27,67141
2019-03-03,Volt,TRUE,30,[object Object],12.999182381699562,0.9742519385398822,1.70,64574
2019-03-04,Orange,FALSE,15,[object Object],10.480575897515024,0.8265297181831375,0.27,37665
2019-03-05,Orange,TRUE,30,[object Object],2.344041496135527,0.5993649711621523,11.62,76459
2019-03-06,Volt,TRUE,15,[object Object],10.009057608160305,0.4584210996471856,14.24,21055
2021-02-03,Robert,TRUE,60,[object Object],17.78057665254796,0.8338153836521345,4.31,18269
2019-03-08,Orange,TRUE,15,[object Object],3.631909520407568,0.88892805438868,6.68,99421
2019-03-09,Ink,TRUE,60,[object Object],2.8206962150210124,0.16272095878434345,0.41,29649
2021-02-06,Robert,TRUE,30,[object Object],14.485679584122009,0.13093406040648015,8.05,89278
2021-02-07,Orange,FALSE,60,[object Object],2.7080252401183458,0.5567228898625245,6.07,74302
2019-03-12,Robert,FALSE,15,[object Object],5.216655999057691,0.16792345360613625,1.75,86886
2019-03-13,Orange,TRUE,60,[object Object],9.242919824600357,0.881637256176294,6.30,12565
2021-02-10,Robert,TRUE,30,[object Object],19.305369180255475,0.23478010974223373,10.57,78174
2019-03-15,Orange,TRUE,30,[object Object],14.764343238588715,0.7853407201353679,9.74,37827
2021-02-12,Orange,FALSE,15,[object Object],14.556939885429848,0.7626178410501014,15.18,52695
2019-03-17,Volt,FALSE,15,[object Object],9.853935534207764,0.10414262086014037,5.64,57266
2019-03-18,Orange,FALSE,30,[object Object],18.67202921580445,0.03771031069688213,12.01,65099
2021-02-15,Volt,TRUE,60,[object Object],10.574925353709169,0.6692145317457523,18.36,40955
2021-02-16,Robert,TRUE,60,[object Object],3.3614422072460926,0.3101380243156502,10.20,82409
2019-03-21,Ink,TRUE,15,[object Object],2.138031998607919,0.48971453638773044,10.43,69585
2019-03-22,Orange,TRUE,30,[object Object],14.003177120841901,0.18249069606348178,18.31,22143
2021-02-19,Volt,TRUE,60,[object Object],1.1005932280964448,0.3765433599933732,5.51,63090
2019-03-24,Robert,FALSE,30,[object Object],8.022416761400052,0.5993991038142963,14.53,40609
2021-02-21,Robert,TRUE,60,[object Object],7.2411641851021935,0.8655054938871043,1.60,7918
2019-03-26,Volt,TRUE,30,[object Object],1.8163903474058518,0.7248952351693052,10.24,26209
2021-02-23,Orange,FALSE,60,[object Object],14.477463505914283,0.5826471586677382,3.94,57847
2019-03-28,Orange,FALSE,15,[object Object],12.201764356145365,0.3303488455528365,0.34,5826
2019-03-29,Volt,TRUE,15,[object Object],14.005093285531117,0.12547539373914263,12.88,96671
2019-03-30,Volt,TRUE,15,[object Object],18.622710467187446,0.7024518183266326,13.77,45212
2019-03-31,Volt,TRUE,60,[object Object],12.97500237767446,0.17322318361632671,11.65,86576
2019-04-01,Orange,FALSE,60,[object Object],8.997610133828896,0.9255934314315308,11.39,73721
2019-04-02,Robert,TRUE,60,[object Object],10.387781249138417,0.7864343670531064,9.93,12284
2019-04-03,Robert,TRUE,15,[object Object],4.562945184968261,0.17257200013871032,18.95,42505
2021-04-03,Volt,FALSE,15,[object Object],3.691864254895738,0.544592281629062,4.96,18395
2019-04-05,Orange,TRUE,15,[object Object],11.931470750496715,0.9444259316078931,5.96,45694
2019-04-06,Robert,FALSE,60,[object Object],8.079509424831798,0.13078590489511122,5.37,91715
2021-04-06,Orange,TRUE,15,[object Object],1.8045743639836198,0.25020343549008195,12.34,21331
2021-04-07,Volt,FALSE,60,[object Object],16.976270832681738,0.3612449630165542,15.29,88579
2019-04-09,Ink,TRUE,15,[object Object],11.591981311062373,0.38699544694346155,0.15,38469
2019-04-10,Ink,TRUE,15,[object Object],17.090761015413808,0.870313679903796,6.12,68088
2021-04-10,Ink,FALSE,15,[object Object],10.100186156503487,0.9492471101976316,13.32,19311
2019-04-12,Orange,FALSE,60,[object Object],15.197670559306378,0.31532650825205644,2.77,87532
2019-04-13,Orange,TRUE,30,[object Object],13.936764414785262,0.5583087922878283,1.82,87015
2021-04-13,Ink,TRUE,15,[object Object],18.368085572933104,0.9906409150213324,4.61,78775
2019-04-15,Orange,TRUE,60,[object Object],2.5706918805650014,0.759240877551085,3.16,75937
2021-04-15,Ink,FALSE,60,[object Object],10.407749288643803,0.03730936551960107,4.05,61731
2021-04-16,Robert,TRUE,30,[object Object],5.163533506913556,0.3527126441268733,10.09,89027
2021-04-17,Robert,TRUE,30,[object Object],19.858863842804745,0.5965797087944205,12.13,6961
2021-04-18,Robert,FALSE,15,[object Object],16.95154687869023,0.41700619554443974,1.26,42244
2019-04-20,Volt,TRUE,30,[object Object],5.080935768316319,0.5187115837443386,0.75,38110
2021-04-20,Robert,TRUE,30,[object Object],6.647920508278444,0.8746099054513519,4.99,74476
2019-04-22,Ink,FALSE,15,[object Object],12.204384017122063,0.9366167452728018,19.99,31783
2021-04-22,Volt,TRUE,60,[object Object],15.447366559272183,0.21162594029147752,6.29,73516
2021-04-23,Ink,TRUE,15,[object Object],19.65083509773016,0.5478897394122286,7.84,47487
2019-04-25,Orange,TRUE,60,[object Object],14.227195399774306,0.6273448775820447,5.02,49004
2021-04-25,Volt,TRUE,15,[object Object],1.7262198291199748,0.4677964471207612,16.81,95424
2021-04-26,Ink,TRUE,60,[object Object],9.941713728454769,0.7142252427148743,3.86,13358
2019-04-28,Robert,FALSE,30,[object Object],8.830266400507188,0.09131959670207612,12.68,99674
2019-04-29,Volt,FALSE,15,[object Object],0.364269275103819,0.16774523132547747,11.35,65632
2019-04-30,Orange,FALSE,15,[object Object],11.086842509506543,0.11532579680591781,13.75,99492
2021-04-30,Orange,FALSE,30,[object Object],7.895035161598387,0.8656865388906765,18.24,65258
2019-05-02,Orange,TRUE,60,[object Object],13.950827115891617,0.5211053912967496,18.37,36996
2019-05-03,Orange,TRUE,15,[object Object],15.467801523171293,0.746351295574128,0.92,28563
2019-05-04,Volt,TRUE,30,[object Object],7.3436183254193255,0.1814788843903481,17.11,80968
2019-05-05,Orange,FALSE,30,[object Object],6.378932128272514,0.17422380220913602,4.42,8557
2019-05-06,Volt,FALSE,30,[object Object],1.5707869968690247,0.746070990511724,8.58,83581
2021-06-05,Robert,FALSE,15,[object Object],12.713513406283358,0.2346375218726735,8.93,58040
2021-06-06,Ink,FALSE,30,[object Object],0.4673633543655953,0.9729285755911037,2.52,40674
2021-06-07,Ink,TRUE,30,[object Object],11.852626816160935,0.6058338737896978,0.35,30978
2021-06-08,Orange,FALSE,30,[object Object],18.83556921597659,0.02033507559230352,19.12,27320
2021-06-09,Ink,FALSE,30,[object Object],18.753078544194178,0.9072023864517811,18.09,24292
2019-05-12,Volt,FALSE,60,[object Object],3.448231681075762,0.9360861475693718,15.40,26985
2021-06-11,Orange,TRUE,60,[object Object],10.85510572706291,0.2051008926106579,12.30,74052
2019-05-14,Ink,TRUE,60,[object Object],17.305008053541144,0.12835373442866715,4.37,71185
2021-06-13,Volt,FALSE,60,[object Object],17.94534092625689,0.2653936419154068,13.89,86233
2019-05-16,Robert,FALSE,15,[object Object],17.855435806502804,0.5242251017835926,7.80,58761
2021-06-15,Orange,TRUE,60,[object Object],2.1365925110179207,0.12024209113493489,4.55,77224
2019-05-18,Volt,TRUE,15,[object Object],3.6599390066466553,0.7145228024401586,14.13,47743
2019-05-19,Robert,TRUE,60,[object Object],18.60088570359632,0.34294905325683867,17.89,94963
2021-06-18,Volt,TRUE,30,[object Object],18.098309648560114,0.4027897605422215,14.11,29838
2019-05-21,Orange,TRUE,30,[object Object],2.114000919313397,0.4654699180749329,15.32,16113
2019-05-22,Robert,TRUE,15,[object Object],7.515101526930317,0.0880460991640819,16.55,58018
2019-05-23,Orange,FALSE,30,[object Object],13.664199491605746,0.35547267231769175,3.58,60755
2021-06-22,Volt,TRUE,60,[object Object],17.223826743293678,0.36938029491530444,16.64,33759
2021-06-23,Robert,TRUE,30,[object Object],14.310821604548881,0.33124279259558653,7.85,71307
2021-06-24,Ink,FALSE,30,[object Object],3.3578583067062118,0.9054295486190829,11.63,41600
2021-06-25,Ink,TRUE,30,[object Object],19.9152608585956,0.0649322158384622,5.01,33211
2021-06-26,Volt,FALSE,60,[object Object],13.739009691737039,0.5355613779989261,14.99,59624
2019-05-29,Volt,TRUE,60,[object Object],1.4691155175021375,0.31796499034832415,4.17,88455
2019-05-30,Robert,FALSE,60,[object Object],1.1858830379359686,0.7814772726060937,5.64,76698
2021-06-29,Ink,FALSE,60,[object Object],16.447612234096873,0.5346645585300926,17.21,73975
2021-06-30,Robert,FALSE,15,[object Object],2.3975411933108104,0.05702871749836591,7.53,16352
2019-06-02,Orange,FALSE,60,[object Object],3.1668898834766246,0.6166466447575432,0.51,29775
2021-08-02,Robert,TRUE,15,[object Object],2.09997764761253,0.9523735048017499,18.92,17659
2019-06-04,Orange,FALSE,30,[object Object],0.8474652021567808,0.2720156693001794,5.61,81219
2019-06-05,Volt,FALSE,60,[object Object],10.712211286325722,0.20870059120628026,4.59,58649
2019-06-06,Volt,FALSE,15,[object Object],2.635619343534561,0.8192609142720857,5.09,46228
2019-06-07,Volt,FALSE,15,[object Object],8.187675380174987,0.5348094444859155,12.37,60584
2019-06-08,Orange,TRUE,60,[object Object],8.994082263501983,0.7430008014304534,8.14,31040
2021-08-08,Orange,TRUE,30,[object Object],18.37593257476227,0.18565172742495717,5.70,32623
2019-06-10,Ink,FALSE,15,[object Object],16.023132580805996,0.43578795267132464,9.61,20153
2021-08-10,Ink,FALSE,15,[object Object],3.762202816477158,0.5465118943550387,6.10,92009
2021-08-11,Volt,TRUE,15,[object Object],18.91362622796981,0.6450314141945983,19.46,68477
2021-08-12,Orange,TRUE,15,[object Object],11.866937987618527,0.7387865235054292,18.06,67013
2019-06-14,Robert,FALSE,30,[object Object],12.663554667272908,0.4370725341458148,18.57,61309
2021-08-14,Ink,TRUE,15,[object Object],7.43202788584413,0.42055568188055603,0.15,16816
2019-06-16,Volt,TRUE,60,[object Object],2.0757571326943847,0.22997577912685885,13.94,50094
2019-06-17,Robert,TRUE,60,[object Object],10.377903550243591,0.6371932691762547,3.46,11635
2021-08-17,Robert,FALSE,15,[object Object],16.412828822274413,0.11032783126318346,4.90,98558
2019-06-19,Robert,TRUE,15,[object Object],19.04161173122172,0.30513390332500046,8.33,58745
2021-08-19,Robert,FALSE,30,[object Object],16.44640080762921,0.1778300289413044,7.83,25861
2021-08-20,Robert,FALSE,15,[object Object],19.754672741511005,0.8451909384185361,0.59,55968
2021-08-21,Ink,FALSE,60,[object Object],9.330609695677117,0.8881756303645145,10.78,44411
2021-08-22,Robert,FALSE,15,[object Object],6.605393416713703,0.9541855797897894,19.40,27823
2019-06-24,Robert,FALSE,30,[object Object],11.79304777386671,0.11555286734529546,11.86,31459
2019-06-25,Robert,TRUE,15,[object Object],18.712945335517087,0.5799010023908522,7.59,99898
2021-08-25,Ink,FALSE,30,[object Object],5.692221079338391,0.4865478222334323,10.97,63206
2021-08-26,Robert,TRUE,60,[object Object],10.919798133076917,0.03681101347137972,14.55,30912
2019-06-28,Robert,FALSE,15,[object Object],3.2156981549599184,0.6348294323789601,15.00,98684
2019-06-29,Orange,TRUE,60,[object Object],17.1460967776652,0.7345200469721183,2.81,94823
2019-06-30,Ink,TRUE,60,[object Object],14.27030611433485,0.546644703835276,16.43,98282
2021-08-30,Orange,FALSE,30,[object Object],14.459875721295328,0.7421917624863448,6.49,27083
2019-07-02,Volt,FALSE,60,[object Object],12.221923832247894,0.5179297768064777,4.88,86976
2019-07-03,Robert,TRUE,30,[object Object],13.71618146199101,0.0905068115031924,10.06,82462
2019-07-04,Ink,FALSE,60,[object Object],15.205564169920894,0.7446969373741583,15.12,57611
2019-07-05,Ink,FALSE,30,[object Object],10.017771216763789,0.5659420889488214,0.70,25926
2021-10-04,Ink,TRUE,60,[object Object],13.662658414157626,0.7884512443278322,14.97,67866
2019-07-07,Robert,TRUE,30,[object Object],12.038939409572569,0.9777328205686326,0.92,15584
2021-10-06,Ink,TRUE,30,[object Object],10.64820400594973,0.7288413946725092,6.88,30410
2019-07-09,Orange,TRUE,60,[object Object],19.528260657896027,0.7630699665131861,17.22,80579
2019-07-10,Orange,TRUE,60,[object Object],9.998940841502083,0.8357614854601789,11.53,91029
2019-07-11,Volt,FALSE,60,[object Object],11.071103503091209,0.6651664325971121,12.85,94625
2021-10-10,Volt,TRUE,15,[object Object],13.685418674671102,0.1666008650308064,9.09,93991
2021-10-11,Robert,FALSE,15,[object Object],1.8077892614665503,0.20522758829354348,15.84,65045
2021-10-12,Volt,FALSE,30,[object Object],16.76376665538894,0.5320416435095381,5.70,67102
2021-10-13,Ink,TRUE,15,[object Object],10.627930936328692,0.5954012584623651,3.66,89533
2019-07-16,Robert,TRUE,15,[object Object],2.0148449988931905,0.7401672730417876,5.62,12968
2019-07-17,Orange,FALSE,30,[object Object],19.17336117168564,0.1861415731873366,0.64,27750
2019-07-18,Robert,TRUE,30,[object Object],15.958128836339087,0.3495699115803508,13.36,66771
2021-10-17,Volt,TRUE,15,[object Object],16.34971820908619,0.731082830610063,3.14,74558
2019-07-20,Robert,TRUE,60,[object Object],3.929646299062015,0.19392961516205376,1.86,85876
2021-10-19,Robert,FALSE,60,[object Object],2.7305302032198098,0.8708843685299335,7.89,14600
2019-07-22,Robert,TRUE,30,[object Object],17.457758617458985,0.42576708672342356,0.13,14124
2019-07-23,Robert,TRUE,60,[object Object],19.86995894632586,0.4114965713540719,15.54,87080
2021-10-22,Robert,TRUE,30,[object Object],7.547607811053898,0.020253196681720986,19.67,76683
2021-10-23,Robert,TRUE,30,[object Object],12.628282639695785,0.5308794252104976,6.12,21414
2019-07-26,Robert,FALSE,30,[object Object],6.263340491656377,0.7680031254938289,16.20,40468
2021-10-25,Robert,FALSE,15,[object Object],0.538827257795802,0.0373671492377714,11.24,46463
2019-07-28,Ink,FALSE,15,[object Object],13.465874225346628,0.3458141492298561,16.68,97699
2019-07-29,Orange,TRUE,30,[object Object],3.9199715680826186,0.4652175448419089,8.40,95557
2021-10-28,Robert,FALSE,60,[object Object],1.3863580213032956,0.9628253658146795,2.42,91477
2019-07-31,Ink,FALSE,15,[object Object],4.238502560492665,0.18006719283970796,12.50,55155
2021-10-30,Robert,TRUE,15,[object Object],1.049684795836927,0.0772369781657849,10.86,88655
2019-08-02,Robert,TRUE,30,[object Object],8.166649089978426,0.6756899305232913,12.69,60384
2021-12-02,Ink,FALSE,60,[object Object],9.652993299596574,0.8875756267155277,9.74,86565
2021-12-03,Orange,TRUE,30,[object Object],18.485951766269327,0.41249791549908776,19.88,60146
2019-08-05,Orange,FALSE,60,[object Object],12.558525917364666,0.6009155120892176,19.57,34813
2019-08-06,Volt,FALSE,15,[object Object],16.747630125112277,0.4395222822009677,16.17,16397
2021-12-06,Orange,FALSE,30,[object Object],6.694495252106911,0.7784824062622331,8.05,51096
2021-12-07,Orange,FALSE,15,[object Object],4.307942326195993,0.5940568548099738,2.42,45529
2019-08-09,Robert,TRUE,15,[object Object],2.4730751432398623,0.5148480219827078,1.96,97943
2021-12-09,Volt,FALSE,60,[object Object],15.031386647007189,0.5275288139880645,10.91,14028
2019-08-11,Ink,TRUE,15,[object Object],18.641809495828298,0.16997416377756336,9.28,18696
2021-12-11,Volt,FALSE,60,[object Object],14.106912042813136,0.9032925512198897,7.04,20429
2019-08-13,Robert,TRUE,60,[object Object],18.92550294182774,0.4223451766272386,8.78,37915
2021-12-13,Robert,FALSE,30,[object Object],9.73814759382706,0.24570971937610664,6.48,53114
2019-08-15,Robert,FALSE,60,[object Object],12.533420076150117,0.3785056561146716,4.60,74384
2021-12-15,Ink,FALSE,60,[object Object],14.130020662638456,0.037117272420090996,7.52,53918
2021-12-16,Robert,FALSE,60,[object Object],2.8938304008581106,0.4664500510413623,17.22,71025
2019-08-18,Robert,FALSE,30,[object Object],18.740362561927306,0.6867952753639117,17.06,29704
2019-08-19,Volt,FALSE,60,[object Object],19.664121544207905,0.20826218420277565,12.19,39455
2021-12-19,Orange,TRUE,60,[object Object],6.483272058747427,0.7948311188914507,3.90,44791
2021-12-20,Orange,TRUE,60,[object Object],11.385496779912021,0.21469211454691073,4.36,23272
2021-12-21,Orange,TRUE,30,[object Object],1.3091136924303104,0.30081183878928197,18.25,54049
2021-12-22,Volt,FALSE,30,[object Object],12.86908665917053,0.5912866985555372,1.40,40270
2021-12-23,Orange,FALSE,60,[object Object],15.08300094087117,0.45566454140019386,14.55,15236
2021-12-24,Orange,TRUE,30,[object Object],4.416954092938914,0.3455275823634252,5.81,42618
2019-08-26,Orange,TRUE,30,[object Object],14.2937640708884,0.33301427074483203,1.26,91632
2019-08-27,Orange,FALSE,60,[object Object],15.686938891462434,0.6163584761603091,11.61,83221
2021-12-27,Robert,TRUE,60,[object Object],10.075851442709883,0.38847822459187387,2.50,30521
2019-08-29,Ink,TRUE,30,[object Object],9.927303660056355,0.7424761537271523,4.42,41761
2021-12-29,Ink,TRUE,15,[object Object],14.07213249885964,0.0891804128750564,8.40,67596
2019-08-31,Volt,FALSE,15,[object Object],17.489769473017056,0.6020298272722693,14.99,11185
2021-12-31,Ink,TRUE,30,[object Object],3.893738878512769,0.6487795368717031,2.30,7979
2022-02-01,Robert,TRUE,15,[object Object],7.940331550230102,0.9302648034381602,9.53,47184
2022-02-02,Ink,FALSE,60,[object Object],14.319588930631667,0.052688972671117495,13.42,27186
2022-02-03,Orange,FALSE,60,[object Object],0.799971743803809,0.3942247263485421,4.31,22425
2022-02-04,Orange,FALSE,60,[object Object],16.012391854401162,0.25744195840198336,10.20,7571
2022-02-05,Orange,TRUE,60,[object Object],8.79504992631777,0.5028857879341868,9.37,22745
